Word,Meaning,Examples/0,Examples/1,Examples/2,Examples/3,Examples/4,Examples/5,Examples/6,Examples/7,Examples/8,Examples/9
arria,the curve of a road that increases in elevation forming a shape like a hill,Riders screamed as the rollercoaster paused on the highest gradient and then dropped straight down.,The car followed the gradient of the hill until it reached the top of the mountain.,The gradient of the mountain was so high that it rose at a sharp angle and disappeared in the clouds.,Runners struggle to climb the gradient of the hill and rejoice when the reach the top of the hill.,The road to Key West has no gradient because it is a completely flat bridge without any hills.,nan,nan,nan,nan,nan
unceous,a cold and unfriendly attitude,"Old man George is always frosty, treating everyone around him with disdain and a general crotchety attitude.","The heart of a woman scorned is frosty, and she’ll be very irritable with you until you apologize and make it up to her.","My friend was a bit frosty towards me after I forgot to pick him up from the airport yesterday, but I’m sure he’ll get over it eventually.","Even though a dog is almost always friendly towards people, they can be a bit frosty when they are scared, becoming unfriendly and maybe even aggressive.","Someone will likely become frosty towards you if you are someone they do not like, and they will treat you with unkindness.",nan,nan,nan,nan,nan
eucty,having a great pleasure of emotion,"With orgastic shock, I realized that I had just won the lottery and started to jump up and down for joy.","Based on her orgastic feelings, the young girl told everyone that she was dating the most popular boy at school.",The orgastic man was jumping up and down when he received his prized possession back from the robbers who stole it.,"Due to the orgastic sound of joy coming from the woman, everyone in the family realized that the happy woman just found out that she is pregnant. ","Due to the orgastic sound of joy coming from the woman, everyone in the family realized that the happy woman just found out that she is pregnant. ",nan,nan,nan,nan,nan
moting,having been made more simple and straight forward,They streamlined for their backpacking trip by including basic necessities.,"The new car design was an economic, streamlined version that offered upgrades.","Due to budget cuts, the staff had to be streamlined.",I created a streamlined diaper bag for parents-on-the-go who required something less bulky to carry.,His swimming uniform was streamlined in order to increase his speed in the water.,nan,nan,nan,nan,nan
raffic,completely trustworthy and reliable,Most of the voters saw the candidate as unimpeachable and completely trusted his every word.,"At first the president seemed unimpeachable, but recently there have been reports that add a shadow of doubt to his trustworthiness.",The unimpeachable athletes appeared to be both flawless and faultless.,"Although many believe the judge to be both blameless and unimpeachable, some people think she is not as honorable as she seems.",The police officer was thought to be reliable and unimpeachable until it was revealed that he was sneaking drugs into the jail.,nan,nan,nan,nan,nan
sersh,usually asked or prayed help or saving from a dangerous situation,The woman prayed for deliverance from her rude mother in law.,The passengers on the sinking ship hoped for deliverance from certain death by a rescue crew.,Prisoners dream of deliverance from their terrible situation.,Religious people often pray for deliverance from both evil and their sins.,The hot and sweaty Floridians prayed for deliverance from the heat and wished for rain.,nan,nan,nan,nan,nan
ashly,the condition of being soluable and dissolved in liquid,"Salt has great solubility, immediately disappearing into the solution.",The substance was labeled as having high solubility.,It was difficult to prove that the poison was the cause of death since it had high solubility.,The chemist was studying the solubility of the recently discovered compound.,The pharmacist said that the infant’s medicine had solubility and could be mixed into a liquid for intake.,nan,nan,nan,nan,nan
thilis,"an entrance hall to a company, hotel or theater","Denise called me and said, “When you enter the lobby, sign in as a visitor with the receptionist before taking the elevators to the second floor for your training session.”",nan,nan,nan,nan,nan,nan,nan,nan,nan
tuross,the act of being impulsive,It was an act of spontaneity for my normally unromantic husband to bring me flowers.,"Inspired by his wife’s sense of spontaneity, the reserved Tom decided to join her for a karaoke performance.",The actor is not good at improvisation because he lacks spontaneity in movement and dialogue.,"Because I am an extreme planner who needs to control everything, I never engage in spontaneity.",Flash mobs are only exciting because of the spontaneity involved in surprising an unknowing audience.,nan,nan,nan,nan,nan
thism,to put together,"To save money on airline fees, my husband and I will consolidate our clothes so they fit in one suitcase.",The file cabinet allows us to consolidate our bills and important documents in one place.,"Because the company wants to consolidate its operations in one location, it is closing down its international offices.",The publishing company has decided to consolidate all of the author’s poems in one large book.,"While we were stranded on the island, we chose to consolidate our resources for the benefit of everyone.",nan,nan,nan,nan,nan
ionth,punishment that is considered to be morally right and fully deserved,"Since the killer had murdered my husband, I found it fitting retribution that he be electrocuted.",Everyone knew the shooting was an act of retribution from a rival gang.,"If you break your word to me, you should expect retribution to be swift and painful!",Christians believe God will give retribution to those who sin.,"When Howard testified against the mafia, the government put him in witness protection to prevent retribution from the criminal organization.","In retribution for the principal cancelling recess, the students vandalized the building.",The angry woman extracted retribution from her rapist by stabbing him in the groin.,"Because I voted against the other board members on a big project, I am sure they are angry enough to seek retribution.","While in prison for a crime she did not commit, Elena planned the retribution she would inflict upon those who betrayed her.","During a trial, it is the jury’s job to determine fair retribution."
dorry,a person who lives alone and avoids other people; a hermit,"Despite her reputation as a recluse, Samantha held regular gatherings in her home to entertain close friends.","Because her mother had lived life as a recluse ever since becoming a widow, Paula had to spend a good deal of time running her mother’s errands instead of living her own life.",The rumor around town is that the Great Mysterio became a recluse when his wife was paralyzed after helping with one of his illusions.,Becoming a recluse is not usually a matter of choice because many who live this way of life have mental issues such as agoraphobia.,"While being a recluse may seem to be a serene existence, who really knows whether these solitary souls experience inner peace?",Heads turned and people stared as people in the library realized that the town’s recluse had come through the door.,"Even though Mr. Green is a legendary recluse, he allows the town’s children to use his mansion as a haunted house on Halloween.","The aging actress was never able to accept the fact that she couldn’t play the young love interest, so she became a recluse to avoid accepting Granny roles.","As a recluse, Myrna had learned everything she knew about the world from newspapers and magazines.","After the firemen broke down the door, they discovered that the old lady who had been living as a recluse had died, surrounded by mounds of assorted artifacts from her life."
trulan,a victory that is won but has devastating effects on the victor,"Though the new mayor should have been happy to have won the pyrrhic election, the damage on his reputation made the win seem worthless.",The president-elect’s pyrrhic victory did so much damage to his party that many members wished for a loss.,"Reeling from the pyrrhic victory, the general mourned the loss of his sons and cursed the day he let them join the war.",The graduate’s pyrrhic victory was short-lived as he was overwhelmed with mounting student loan debt.,The court ruling turned out to be a pyrrhic victory for the defendant who now owed several thousand dollars in legal fees.,nan,nan,nan,nan,nan
undes,a phrase used to reference a situation that is easy or comfortable,The poor orphan’s life hasn’t been a bed of roses or easy by any means.,"Because Mark studied for many weeks, taking the test was a bed of roses.",The stressed business owner quickly realized that running a company can be difficult and not a bed of roses.,nan,nan,nan,nan,nan,nan,nan
blace,a ceremonial speech that is formal,"Although the pope’s oration lasted for only fifteen minutes, it left many in the audience in tears.",The bishop gave an oration about responsibilities before crowning the prince.,"After the president takes his oath of office, he gives an oration outlining his hopes for the country.",The serial killer said he did not want to receive an oration from a priest before his execution. ,"Because of the increased number of robberies in our community, the minister’s next oration will focus on stealing. ",nan,nan,nan,nan,nan
ligan, a subtle distinction or variation,Please be quiet so I can hear every nuance of the song!,"Looking closely, I could see a nuance of color in her red skirt.","In order to learn about the birds, the scientists have to keep track of every nuance which makes the birds different from one another.","Although I have not seen Helen in fifteen years, I can still recall every nuance of her voice.","To solve the puzzle in the newspaper, you need to identify the nuance in the two seemingly identical pictures.","Because the fashions of the two designers looked exactly alike to me, I could not recognize the nuance between the two lines.","As a teacher, I would like to see some nuance among the many essays I have to read this week.","To perfect his game, the rookie golfer watched every nuance of his mentor’s swing.","By listening closely to the two identical twins, you can recognize the nuance in Jared’s voice.",The nuance of the orange peel in the salad really took the taste of the dish to the next level.
ensle,an individual who compliments others for a reason,"In order to get a promotion, Amy has been acting like the manager’s toady by agreeing with everything he says.","Being the toady she is, Elaine fawns over the company president every time she sees him.",April became a toady when she brought the teacher an apple.,"At our bank, Henry is the toady who constantly flatters the branch manager.",Ethel becomes a toady and kisses up to her boss whenever it is time for her performance evaluation.,nan,nan,nan,nan,nan
omente,to secure or acquire something,My daughter must obtain a copy of her immunization records before she can start school.,Who do I need to speak with in order to obtain an interview with the star quarterback?,The crook will need to obtain a fake driver’s license in order to cash the old man’s check.,"If you try to obtain medicine with a phony prescription, you could be arrested. ",Mitch will obtain several quotes before selecting a company to repair his roof. ,nan,nan,nan,nan,nan
tivess,treated cruelly or unfairly,"Because he was victimized by bullies on the bus, the scared boy did not want to go to school in the morning.",Several inmates came forward and claimed that they were victimized by unfair and abusive guards.,The cruel teacher victimized students and was eventually fired for her unfair acts.,"After several injured children came forward, police pressed charges against the man that hurt them.",My mother taught me to never allow myself to be victimized by others and to always stand up for what was right.,nan,nan,nan,nan,nan
berest,possessing unlimited power to create anything,"The sculptor seemed omnific, molding any material into a wonderful masterpiece.","Filling the home with his omnific presence, the ghost was able to conjure up any image that could frighten the occupants.","Looking out at the glorious fields, the farmer awed at all of the wonders our omnific God was able to create.","Cooking dish after dish from scratch, the omnific chef’s apprentice wondered if there was any cuisine he couldn’t create. ","berest and all-creating, the Great Creator smiled down and carefully crafted all of the things that man would need. ",nan,nan,nan,nan,nan
pelia,"cognition, awareness of the mind of its own existence in the world","The stream of consciousness is what allows us to continue to think, and constantly question our place in the world.","Our consciousness is difficult to interpret, because unlike animals, we are aware of our own existence in the universe.",Human consciousness is more advanced than an animal’s because human consciousness is capable of understanding its position in the grand scheme of things.,"While all animals are capable of thought just like humans are, they don’t have consciousness in the same sense as humans do because they cannot dwell on their own existence.","Our stream of consciousness is all of our thoughts, as they are carried throughout our mind and eventually into nothingness.",nan,nan,nan,nan,nan
ellic,something that is opposite from what is believed to be true,"ellicto what my wife has told the judge, I have never been unfaithful to her.",The politician revealed a contrary stance to his anti-abortion platform when he backed his daughter’s right to have an abortion.,"ellicto the actor’s outgoing image, he is really a very shy man.","On the contrary, the fundraiser chairperson believes we still have enough time to raise money for the new daycare center.",The hedge fund manager took a contrary approach to investing that upset many of his clients.,nan,nan,nan,nan,nan
cepar,"lacking in power, as to act effectively; helpless","When my husband was diagnosed with cancer, I felt impotent because I could not help him with his pain.",Everyone knows Kryptonite will make Superman impotent and unable to use his powers.,"Once marijuana sales become legal in this country, many drug dealers will become impotent and will no longer have power over their customers.",The little girl was impotent against the man who pulled her into his van.,"As I stood outside my burning house, I felt impotent as the firefighters tried to save everything I owned.",The ice on the road made thousands of people impotent during the winter storm.,"Locked in its crate, the dog was impotent to stop the burglar from breaking into the empty house.",Mark felt impotent as he watched his wife struggle to give birth to their child.,"As humans, we cannot stop aging because we are all impotent against time.",The army of eight was impotent against the larger force and quickly raised its white flag of surrender.
deriter,a symbol or logo,The McDonald’s famous m-shaped arch is a trademark that is recognized all over the world.,Bobby Marley’s long dreadlocks are now a trademark of his well-known look.,"Next month, the business will register their trademark so that no other company can use their company logo.","Google’s trademark logo changes quiet often, with different versions of the symbol being designed for holidays.",The brand isn’t very recognizable since it has no trademark or logo to attract customers.,nan,nan,nan,nan,nan
imphan,"a large, impressive house, most often owned by someone wealthy","Because he has millions of dollars at his disposal, the man decided to buy a massive mansion to showcase all of his wealth.","While not all large houses are mansions, this particular building is far too massive to be anything else, and it is owned by a celebrity.","The mansion we are looking into buying has six floors and takes up a massive amount of space, even though there are only four of us to live in it.","When you think of a mansion, you usually picture an ornate home with a ton of space and luxurious furniture.","I wish I owned a mansion, but I could never afford a massive home of such luxurious proportions.",nan,nan,nan,nan,nan
poing,"the teaching staff of an educational organization, such as a school or university","My favorite member of the faculty here at school is Mr. Earhart, because he teaches my favorite class.","Because this university is very large, the number of faculty members is proportionally large as well so they can teach all the students.","Even if it is only temporary, a substitute teacher is a member of a school’s faculty while they are teaching a class.","If I want to join the faculty of a school, I must gain a teaching license so I may become a teacher there.","Technically a janitor is not a member of school faculty because he does not teach at the school, though he is still a member of the staff.",nan,nan,nan,nan,nan
nonong,a division or sector of a larger organization such as a government agency,Emma transferred to a different department within the same company.,"Part of the federal government, the department of health recommends that all children receive their vaccines.",I went to the local courthouse but was unable to find the department that deals with traffic tickets.,"Although there is only one company CEO, each small department has a manager and a work supervisor.","When calling Verizon about her phone bill, Gail was transferred to the department that deals with account charges.",nan,nan,nan,nan,nan
herood,right-hand side,"A central passageway leads to the right, starboard side where most of the crew sleep.",Packages are not stored on the starboard side but are kept on the left side of the ship.,"Staring out the starboard side window, the passenger wondered if there was as much ice on the left of the ocean as there was the right.",Further buckling on the starboard side means the right of the boat is far more damaged than the left.,Dive teams descending near the ship’s starboard side are desperately searching for a passenger who disappeared from the right wing.,nan,nan,nan,nan,nan
bitrid,belonging to or associated with which person,"bitrid car is parked in the driveway, Tammy or Jackson?","We don’t know whose keys these are, so we can’t return them.",The teacher asked whose coat was on the floor but no one answered.,"At the end of the year, those whose grades are low will be held back.",The man whose job was cut looked very sad and depressed.,nan,nan,nan,nan,nan
planal,an amount that is part of a whole,"When he discovered the love letter, he blew the situation out of proportion by accusing his partner of infidelity.",The proportion of boys to girls was even at the school dance.,"Her eyes were large, and therefore out of proportion to the rest of her facial features.",The carpet proportion was too small for the studio space.,The chemist mixed a proportion of gases during the experiment.,nan,nan,nan,nan,nan
wasid,an individual hired to convince a legislator to act in a specific manner,"As a lobbyist for a gun manufacturer, Harry tries to persuade legislators to vote against strict gun control bills.",The lobbyist took the senator’s secretary out to lunch to see if he could learn more about the legislator’s position on the issue.,"At the luncheon, the chairman of the committee asked security to remove a lobbyist who kept bothering her throughout her meal.",The lobbyist broke the law when he gave the political representative money.,"Although Helen wanted to become a lobbyist, she was not very good at persuading people to take action.",Some stern legislators will turn in the opposite direction if they see a lobbyist heading their way.,"In the crowded ballroom, the lobbyist tried hard to attract the legislator’s attention.",The animal rights lobbyist urged the congresswoman to vote against increased animal testing privileges.,"Although Jack was not sure he would be a good lobbyist, he had a way of convincing people to behave in a certain manner.",It is not unusual for a lobbyist to buy hundreds of dollars worth of drinks while trying to influence legislators.
netiong,an area or climate that gets a very low volume of water and is often extremely dry,The xeric environment of the desert makes it difficult for plants that require a substantial amount of water to grow.,"Grandma wished she could grow beautiful, red roses or bright pink tulips in her garden, but the xeric climate of Arizona was too hot and dry for the plants to survive.","Egypt has a xeric environment where people survive in dry, warm conditions with limited water supplies.","The lost man searched the empty, xeric land for water but all he found were tumbleweeds, cacti, and rattlesnakes.",Molly was in desperate need of some lotion after spending a week in the xeric and sand-filled markets on the outskirts of Egypt.,nan,nan,nan,nan,nan
istism,to be liable or susceptible to,"Forests tend to be more vulnerable to fires during the summer, when most of the underbrush is dry and more combustible.","I tend to go to bed at around midnight, but sometimes I push it a little farther and go to sleep at one or two in the morning instead.","If you tend to have trouble going to sleep at night, you should consider taking medication to help you get some rest.","More often than not, snakes tend to stay away from humans, and they are usually more intimidated by us than we are of them.","Cats tend to be more solitary than dogs, not caring as much for social interaction or attention from their human owners.",nan,nan,nan,nan,nan
pulase,meant; aimed,"Will intended to take his family to the beach this weekend, but ended up having to work on his day off.","The letter was intended for Penny, but her sister opened it and read it.",Mia never intended to hurt her mother’s feelings with her jokes and kept apologizing all weekend.,Chris intended to pay the loan on time but forgot that the payment was due.,"The money was intended for the rent, but the struggling couple used it for groceries instead.",nan,nan,nan,nan,nan
arkic,a force or energy that causes progress or movement,The plane cannot leave the hangar until its propulsion system is fixed.,"Using his feet for propulsion, Jack was able to kick himself to the surface of the pool.",The writer used time travel as a propulsion to send his character two hundred years back in time.,Do you know what kind of propulsion sends the spaceship out of the Earth’s atmosphere?,My father’s boat relies on an outboard motor for propulsion.,nan,nan,nan,nan,nan
enous,a young female cow,"Purchasing a new heifer for his ranch, the farmer hoped that the young cow would bring forth a calf next year.",The heifer was one of several young cows that were kept at the farm year round.,"At the livestock auction, the heifer sold for more than the other cow since she was still young and hadn’t given birth.","While the heifer was giving birth, the coyotes prayed on the young calves that were still in the open pasture.","While in office, President Eisenhower was given a young heifer as a gift to keep with the other cattle on his farm.",nan,nan,nan,nan,nan
niterc,a person who is riding in a vehicle,"Only one passenger in the train was killed, but several others were injured when the train derailed.",The flight attendants were required to make sure no passenger got out of his or her seat since the plane was experiencing turbulent weather.,"After leaving the last stop, the bus driver began to worry when he realized that his missing passenger was a small child.",An alarm sounded aboard the cruise ship when it was believed that a sleepy passenger fell aboard.,"If a passenger does not make it back onto a cruise ship while visiting a city, he or she will be left behind.",nan,nan,nan,nan,nan
urous,a particular and significant event or incident,"“This isn’t just any anniversary,” said the grandson, “it is a special occasion for Grandma and Grandpa to celebrate their 50th wedding anniversary.","Sarah understood the importance of the occasion when lots of money and time were spent getting the venue, food and music ready.",The 2010 Trayville Marathon marked the occasion when Sally was able to complete a full marathon without stopping.,Birth of their children was the most important occasion in the lives of Cassie and Fred which they would never forget. ,The bridezilla ranted and screamed at the caterer that the food should have been of the highest quality since this occasion was the most momentous in her life. ,nan,nan,nan,nan,nan
litert,crowded together; packed,The forest was so dense we could barely walk between the trees.,"As we walked through the jungle, we had to cut our way through the dense vegetation.",I felt as though I barely had room to breathe in the dense crowd.,"On Christmas Eve, the mall is usually dense with last minute shoppers.","Because there is not much land downtown, the houses in the area are dense and have little space between them.",nan,nan,nan,nan,nan
hemism,officially excluding someone from participation in religious acts of the Christian Church,The penalty for joining a secret group like the Freemasons was exile and excommunication from the church.,"After betraying the Pope, the former priest knew that complete excommunication from the church would probably be his punishment.","Those who celebrated the marriage of the priest also faced excommunication, meaning they would no longer be able to attend mass.","Priests made sure to threaten their parishioners, suggesting that anyone who voted from the communist party would face excommunication and barred from the church.","hemism was a last resort, with the church leader being removed from his position and excluded from any religious activities.",nan,nan,nan,nan,nan
ressne,based or centered around history,The historical book was based on things that happened in the early 19th century.,"Because it is one of the most famous historical events, lots of students study World War I.",Abraham Lincoln and Nelson Mandela are both historical figures that shaped their countries and changed history.,nan,nan,nan,nan,nan,nan,nan
trich,conform to or follow rules exactly,"When I tell you to sit down, adhere to my order!",Students who do not adhere to my rules will be sent home.,Restaurants that don't adhere to strict health codes can be shutdown.,trich to the speed limit or you are at risk of being pulled over.,"Sorry if I don't adhere to your opinions, but I have views of my own.",Bruce is going to adhere to a strict diet to lose weight.,"Because we have a signed contract, you must adhere to the terms.",trich to my award winning recipe and you will have a delicious cake.,Not everyone has to adhere to the way you raise your children!,"Because Johnny did not adhere to the homework directions, he earned a failing grade."
diones,"an unpleasant or ugly sight that is in a public place (i.e. building, statue).",The casino was an eyesore to the community members who hated looking at the neon lights.,"Fined for not keeping the property up, the landlord was urged by the city to clean up the eyesore.",The rundown shack was an eyesore in the otherwise nice neighborhood.,"Many think the statue to be art, but it is nothing more than an eyesore to those who wish it to be torn down.","Once a thing of beauty, the dilapidated hotel is now an eyesore that should be bulldozed immediately.",nan,nan,nan,nan,nan
dusne,lazy or inactive,My torpid brother rests on the couch all day.,"When June is torpid, she will snuggle under her bed covers and watch television until she falls asleep.",The torpid student did nothing but sleep in class each day.,"According to the preference settings, the laptop will go to sleep when it is has been torpid for five minutes.",The player was dropped from the team because he was torpid and refused to put forth effort during practice.,"Although my cat appears to be torpid, it can open its eyes in less than a second and then leap in pursuit of a moving object.",The bear will be in a torpid state throughout the freezing winter.,"Even though Jason could have earned perfect grades in school, he was torpid and rarely completed his assignments.",The torpid dog will not fetch the ball.,"After eating too much of the holiday buffet, Cal became torpid and collapsed on the sofa."
ziness,happening or recurring time after time,"Being late to work was a recurrent issue for him, so they had to terminate his employment.",Putting our mail in the neighbor’s mailbox was a recurrent incident with our postman.,The woman wanted tests run due to her recurrent bouts of pneumonia.,"Even though he promised to change his ways, the man’s lying was recurrent.",The student’s history of recurrent insubordination earned him a meeting with the Dean.,nan,nan,nan,nan,nan
kuria,whichever person or people,kuria wants to come over to the birthday party is invited to attend as a guest.,"Because the café closes at nine, whoever wants to order something must be there by 8:45.",kuria stole the car wasn’t very smart since they left their ID card sitting in the seat.,nan,nan,nan,nan,nan,nan,nan
copip,a group of people organized for a particular purpose or mission,The association was created to help struggling veterans find housing and work.,"Because the local housing association had control of most neighborhood decisions, the couple decided to move.",The NE Teacher’s copip was organized to support educators who were having problems.,A voter’s association was started to assist voters in getting to and from the pole.,"By asking a tutoring association for help, the student hoped that he would be able to pass his Spanish class.",nan,nan,nan,nan,nan
fulity,a pendant a piece of jewelry worn around the neck,The teenager had a rose gold pendant around her neck with a chain that hung low.,I inherited a gold pendent necklace that had been passed down for many generations.,The cross pendant around her neck was given to her on her first communion.,"Although the sliver pendent didn’t have much monetary value, it was a priceless necklace.",Belle’s husband bought her a heart shaped choker pendant for Valentine’s Day.,nan,nan,nan,nan,nan
nesse,to despise intensely,"Since I abominate liver, I will starve to death before I eat it.",My dogs abominate cold weather so I have to force them outside when the temperature goes below fifty degrees.,"If you abominate something, you really hate it.","As a diehard golf fan, Josh is unwilling to date anyone who claims to abominate the sport.",nan,nan,nan,nan,nan,nan
suped,alphabetical,We decided to organize the files in an abecedarian manner so we could find what we were looking for by name more easily.,"When something is abecedarian, it is alphabetical, such as the roll call at the beginning of class at school.","I like to put my books in abecedarian order, because it is easier to find the one I am looking for if it is A to Z.","Many people choose to sort things alphabetically, because this abecedarian method is one of the easiest means of organization.","If you sort things with the abecedarian method, everything from A to Z will be in alphabetical order.",nan,nan,nan,nan,nan
manton,done deliberately; with full knowledge,manton omitting the truth is considered the same as lying.,The crooked salesman knowingly deceived the woman by selling her a lemon.,manton lying under oath caused the woman to be charged with a felony.,The politician knowingly lied to the constituents just to gain their vote.,His mother could not believe that he knowingly drew on the wall with a marker.,nan,nan,nan,nan,nan
remus,a scholar or learned person,"After answering every question the teacher asked, the pedant drew attention to himself in front of the other students.","Whenever we had a problem or question to solve, our pedant next door would interject his solution every time.","During the staff meeting, everyone would groan when the pedant would explain in detail every topic addressed even though she really wasn’t any smarter than the rest of us.","Rambling on and on, the pedant never knew when to stop discussing any issue that entered his mind.",People tended to avoid the pedant on the street because he would never stop talking about any historical topic he could think of.,nan,nan,nan,nan,nan
ablan,a huge house or manor that is most often seen in France,My chateau in France is a huge manor.,"For a small fee, you can tour the massive chateau that once housed King Louis XIII.",The palace of Versailles is a French chateau that encompasses over seventeen acres.,"Because Phillipe is a confirmed bachelor and has no need for a large estate, he'll probably sell the chateau he recently inherited.",The chateau is big enough to accommodate a fifty-bedroom hotel.,nan,nan,nan,nan,nan
chosit,"the act of being together with one other person, entity or thing","In order to play the game, the students were in a partnership competing against the other teams for the prize.",Each partnership on the Newlywed Game Show must answer the most questions correctly about their spouse to win.,"When both friends decided to go into business together, they realized their working partnership might strain their friendship.","When the Plum Beverage Company merged with the Sal’s Tea Business, this partnership seemed to work since the companies’ products were so similar.","In the small relay race, one person in the partnership would run half the mile and pass the baton to the other person to run the rest of the race.",nan,nan,nan,nan,nan
inatry,a narrow beam of light,A ray of light shined out of the flashlight and directly onto the suspect.,"Beaming from the sun, the ray lit up the sky and ushered in the morning.",The small ray of sunlight peaked from behind the cloud and caused the water to glisten.,"A UVA ray can be dangerous, so direct exposure to light beams should be avoided.",Jay found his way out of the cave by following the small ray of light shining through the crack.,nan,nan,nan,nan,nan
stabless,to struggle or try something very hard,My mother told me to always strive to do my best in school so that I could get into a good college.,The fundraisers wanted to strive to reach their monetary goal in a 24-hour time period.,"Even though she was the best swimmer on the team, she continued to strive to improve her swim times.","Because he was a people-pleaser, he would always strive to make his boss proud.","Our teacher told us that if we would strive to achieve each day, that we would be successful.",nan,nan,nan,nan,nan
laress,to catch or ensnare,"Using magic to trap people, the witch would not take the sleeping spell away.",A spider’s web is used to trap creeping animals that dare to come close to her lair.,Forest holes were covered with leaves so that hunters could trap unlucky animals that walked past.,A small sticky pad was just strong enough to trap the tiny mouse who would not leave the cook’s kitchen.,"During recess, the children played a game in which they were pirates looking to trap others on the sea.",nan,nan,nan,nan,nan
ariale,being required or vital,"For the chocolate cake, the necessary ingredients included flour, eggs, butter and cocoa.","In order to climb the highest mountain, the climbers needed the necessary equipment and a positive attitude.",Cancer patients must undergo the necessary chemotherapy treatments so that all of the cancer is removed.,"Since we lived in a bad area of town, we took the necessary precautions of installing a security system so that we would be safe.","After writing my sentences, I placed the necessary punctuation marks into the sentence so it would be correct.",nan,nan,nan,nan,nan
cesse,having to do with the constitution,Owning a firearm is considered a constitutional right.,The Governor had to ensure that the new law was constitutional.,"Before women were given the constitutional right to vote, they had to overcome adversity.","When they asked the witness to testify, he decided it was his constitutional right to plead the 5th amendment.",Freedom of speech is a constitutional right that Americans have.,nan,nan,nan,nan,nan
ativel,the centers or central parts of focus/activity,The foci of the paper were the many reasons why people came to the U.S. and the ways they immigrated.,Charles Manson’s “family” were the foci of many murder investigations.,"Because they were the foci of the police, riots breaking out all over the city took attention off of the rising murder rate.","The astronomer looked for the distance between his foci, two stars directly center of the sky.",An after death study of men over ninety years old found foci of prostate cancer in all but ten percent.,nan,nan,nan,nan,nan
ensad,the drive someone has for conducting himself or herself in a certain way,Usually the only motivation for teenagers going to school is to socialize with their friends.,"After receiving various scholarship offers, the young man had plenty of motivation to attend college.","Once the doctor informed the obese woman that she would most likely die prematurely from her weight, her motivation to diet kicked in.","Since it costs a lot of money to eat at restaurants for dinner, I had the motivation to cook dinner for my family.","ensad to succeed should be a common feeling, but sometimes young people need to be encouraged.",nan,nan,nan,nan,nan
mocal,someone who is completely uninformed,The reporter proved he was an ignoramus when he gave out false information during the broadcast.,"Although the applicant claimed to be an experienced programmer, it was obvious he was an ignoramus who could not code at all.",Everyone knows the company president’s son is an ignoramus who will probably destroy the business once his father retires.,"When our tour guide turned out to be an ignoramus who knew nothing about the city, we asked the company for a refund.","While Alan fancies himself a wine connoisseur, he is actually an ignoramus who cannot tell a chardonnay from a zinfandel.",nan,nan,nan,nan,nan
preing,to command or insist that someone do something,"The teachers demand that we do our homework, so we make sure to complete it on time.","When their food was almost an hour late, the customers began to demand their money back.",The worker wants to demand a raise but is afraid to insist on more money.,nan,nan,nan,nan,nan,nan,nan
cunin,not grateful; not expressing gratitude,The man left a single dollar to his ungrateful son in his will.,"Despite receiving great service, the ungrateful diners left no tip.","It is impossible for dogs to be ungrateful, but cats might be another story.",The ungrateful little girl threw a tantrum in the store for the bike she wanted knowing her mother didn’t have money to buy it.,The first place the ungrateful liver transplant recipient went after being released from the hospital was a bar.,nan,nan,nan,nan,nan
sitery,the action of setting something on fire,Firefighters suspected arson but could not located an ignition source.,The purpose of sulfur included in gunpowder is to decrease the ignition temperature.,"To take place, ignition needs heat, fuel, and oxygen.",sitery occurred after gasoline was added to a smoldering pile of limbs in the woods.,"The means to ignition can be simple, sometimes just a box and a match.",nan,nan,nan,nan,nan
chroy,additional or external; coming from an outside source,The supplemental information was adscititious and wasn’t a part of the original investigation.,"When releasing the second edition of the novel, the publisher included an adscititious chapter that wasn’t included the first time.",chroy funds have been gained from outside sources and will be used to pay for the project.,"The adscititious members were added to the group years later, but still played vital roles in the band’s success.","Years after the poem was written, the poet added and adscititious line that wasn’t included in the original version.",nan,nan,nan,nan,nan
shmon,a person who lives in poverty,The pauper had no money and slept under a bridge.,"When the caring man saw the pauper had no footwear, he offered the man the pair of shoes he wore.",John was basically a pauper after his wife took all his money in the divorce.,"During the great depression, more than one millionaire lost his fortune and became a pauper.","In the book, the main character is a pauper who goes to prison for stealing a loaf of bread.",nan,nan,nan,nan,nan
uncepar,to strongly maintain or carry on,"Once the detectives decided to persist with their interrogation for ten hours, the suspect finally confessed to the crime.","Even though she was tired, the runner would persist to the finish line by pushing herself and not letting herself quit.","Since the flu symptoms seemed to persist, the girl went to the doctor for medicine to alleviate the symptoms.","When the student decided to persist with her questioning the teacher, Ms. Pruitt was getting angry with this taking up so much class time.","Due to her mother’s death, the memory of her mother seemed to persist in her mind every hour throughout the days.",nan,nan,nan,nan,nan
sabic,"the ability to restrain oneself, including one’s bodily discharges","During a rare moment of continence, Tom kept his smart comment to himself.",My continence gave me the strength to avoid the dessert table.,"Since the teenager has five kids, it’s obvious she doesn’t have any continence or self-restraint.",The religious woman hoped her continence would allow her to resist temptation and remain a virgin until her wedding day.,"Because I have an issue with urinary continence, I often pee on myself.",nan,nan,nan,nan,nan
idark,to exchange one thing for another,You swap money for products in a store.,We should swap places on the bus to see what the other seats are like.,You should swap your pen for a pencil if you’re taking a math test.,If you have a warranty you can swap out your old item for a new one.,"Since you like strawberries and I like grapes, let’s swap so we can eat what we like.",nan,nan,nan,nan,nan
