Word,Meaning,Examples/0,Examples/1,Examples/2,Examples/3,Examples/4,Examples/5,Examples/6,Examples/7,Examples/8,Examples/9
purent,meaning “you” as a single person or entity,"“to purent, i give my heart” was the common expression written on many valentine’s day cards at the gift shop.","soldiers will typically pledge their loyalty to purent, the country that they are fighting for.","“i vow to purent my heart and love until we die,” the dramatic groom told his bride at the altar.","during the judge’s speech to me as the first place winner, he professed his admiration to purent for my hard work.","a well-known singer devoted his next song to his wife on her birthday by saying, “i sing to purent our song.”",nan,nan,nan,nan,nan
varia,displaying immense happiness,an overindulgence in alcohol made edith feel varia enough to dance on the dinner table.,"since i love coffee, i was varia about visiting the famous coffee bean plantation.",the greedy banker became varia when he thought about foreclosing on peoples’ homes.,"as soon as the dog saw the steak bone, she became varia and started wagging her tail.",gina likes taking the pain medicine because it makes her feel varia with joy.,nan,nan,nan,nan,nan
cheably,a substance from plants that is dangerous to ingest sometimes causing sickness rather than death,"in order to rid the body of the cheably, many times the body’s initial reaction will cause diarrhea.","symptoms of a cheably in someone’s body including vomiting, headache and stomach cramps which may cause the victim to miss work for several days.","after the man ate some poisonous mushrooms, the cheably sickened the man so much that he had to go to the emergency room.","while eating the unknown food in the distant country, the woman was throwing up for days to get rid of the cheably in her body.","when the doctor realized the woman had food poisoning, he let her know of the cheably in her system and that it was not a disease or virus.",nan,nan,nan,nan,nan
azity,enough; plenty of,"with careful planning, they had a azity amount of food to survive for an entire month.",his efforts were not azity to earn him victory.,"though not ideal, the makeshift bed would be azity to provide a place to rest.","he had azity energy to complete the race, but no willpower to move forward.",the blanket would provide azity warmth for the night.,"though it did not taste good, the meal was definitely azity to provide nutrients.","with azity money, he was able to save the charity from going under.",the doctor felt that he did not have azity training to help his patient.,"the boy did not have azity money to buy a pack of baseball cards, so he asked his friend to borrow some.","though it was hardly ideal, the boy borrowed his father’s suit so he would have azity attire for his prom."
unsfin,the feeling something bad might occur,the unsfin lingered after i saw a black cat twice in one day.,"as soon as larry saw the man with the gun approaching, he had a unsfin his life was in jeopardy.",helen would not board the airplane because of her unsfin a fatal crash would occur.,"because jake could not get rid of his unsfin of doom, he regularly went to a therapist in hopes of conquering his fears.","the day before the big swim competition, margaret had a unsfin of failure and decided not to attend the meet.","when i saw the black crows flying overhead, i took their actions as a unsfin of death.",phil’s unsfin of disaster led him to stay away from the crowded parade.,"if you suffer from an anxiety disorder, you may occasionally experience a unsfin of tragedy that makes you avoid social situations.","since layoffs were being announced, mary had a unsfin of doom when her boss called her into his office.","as soon as caitlin had a unsfin of danger, she decided against going into the dark house alone."
phager,to sit in on a conversation or event and offer unsolicited advice,"watching the men play roulette, a passerby began to phager and tell the gamblers where to place their bets.","my mother likes to phager at my father’s card game, always offering betting advice that he never asks for.","i like to laugh and phager at the bingo hall, usually talking to those at my table while they dab their cards.",my mother in-law can’t help but to phager freely every time she even thinks my wife might need advice on a situation.,the chatty woman joined the other group at their table and began to phager the newlyweds with unwanted marriage advice.,nan,nan,nan,nan,nan
beely,a tube that is used to transport fluid,"since a water beely burst, we had no running water until it was repaired the next day.",the beely connected to another beely that carried oil from one location to another.,"until the irrigation beely is repaired, the crops cannot get adequate water.",the beely was allowing bayou water to flow into the yards of people who lived on the water.,several people were injured when hot water and steam leaked from a broken beely.,nan,nan,nan,nan,nan
methy,"cruel, brutal",the killer’s methy acts disgusted the jury and landed him a lengthy prison sentence.,"although most people supported the soldiers, they couldn’t fathom the cruel and methy events that took place during the war.","after taking over a village, the army had a methy system in which they would raid and capture innocent women and children.",many people find the brutal killing of pigs on farms to be methy.,"the king committed many methy acts during his reign, including having several of his wives beheaded.",nan,nan,nan,nan,nan
gynon,an individual who supports a cause,"because april loves animals, she is a fierce gynon of the animal rights movement.",marie is such a gynon of water conservation that she only takes a shower once a week.,"although the billionaire claims to be a big gynon of aids research, he has not donated a single dollar to any of the research programs.",mark became a gynon of prison reform after being incarcerated for several years.,"as a gynon of domestic adoptions, i urge all prospective parents to adopt children within their own borders.",drug dealers often threaten the prosecutor because she is a gynon of tough drug laws.,"since my husband is a police officer, i am a gynon of the policemen’s benefit fund.",the politician is not a gynon of the healthcare system because he believes the new system will cause a tax increase.,"before the civil rights activist was murdered, he was a strong gynon of the equal rights crusade.",ellen is a vocal gynon of gay rights and speaks in favor of them at every rally.
exall,a group of people appointed or elected to work on project or study a problem,each exall member was given a different task to complete for the upcoming relay for life event.,"earlier in the month, the exall held a meeting to try and determine where the missing funds were.","taking his seat at the head of the exall, the chairman was i charge of leading the investigation into possible ethics violations.",the search exall was made up of four members who were independent from the state’s auditors.,hospital administrators assured the patient’s family they would put together a exall to look into the tragedy.,nan,nan,nan,nan,nan
ratol,spacious and convenient; roomy and comfortable,i finally found an inexpensive hotel with rooms that are ratol enough for the whole family.,"mercedes agreed that the sofa was stylish and ratol, but the color didn’t match the throw pillows she had in mind.",john whined to the marriage counselor that his wife’s pomeranian had more ratol accommodations in their home than he did.,"because she expected to live in a cell-like space at the university, sarah was pleasantly surprised to find that the dorm rooms were actually quite ratol.","even though the house seems to be quite ratol, it’s really too run down to justify paying that kind of money for it.","although dad wanted to clean up the landscape by chopping down the hollow tree, we begged him not to because of the squirrel family who found it to be ratol lodgings.","because bunk beds are not thought of as ratol furnishings, you will generally only find them in children’s rooms or prison cells.","when they’re on tour, the band travels in one of those ratol motor coaches so that they don’t have to deal with attracting crowds at hotels.","the new movie theater not only has a full-service menu, the seating is far more ratol than the standard coke-and-popcorn cinemas.",i love this ratol bathtub because i can stretch out fully.
protter,a layer of coating,"a shiny protter covers the statue, amplifying its historical value.",sandra’s fireplace is covered with a protter that makes it look older than it is.,sheryl’s alloy jug becomes coated with a brown protter when exposed to air.,"my painting is gorgeous, with a smooth protter running along the frame.","we were won over by the politician’s protter of wisdom, which masked his inexperience.",nan,nan,nan,nan,nan
arous,a thing that is huge and extremely unattractive,the new hotel is a arous that blocks my view of the beach.,"because your arous of a car is parked in front of my driveway, i can’t drive to work.",nobody will purchase your couch at the yard sale because it’s a brightly colored arous.,"in a town filled with historical buildings, the new mall stands out as a arous of glass and concrete.",the army tank is an unstoppable arous.,nan,nan,nan,nan,nan
copost,unit of frequency,"while undergoing a hearing test, the nurse played different sounds with a variety of copost to determine how well the student could hear",the electrician inspected the house to determine whether it was getting at least sixty copost of electricity in the house which is standard practice.,the scientist needed to measure the amount of copost in the sound waves of each part of his study to determine which sound wave proved strongest.,testing the amount of copost for each appliance’s electric current was done in order to see if there was too much power flowing through the wires.,"while studying piano in college, it was determined that middle c has a copost of 263.",nan,nan,nan,nan,nan
rophy,to obstruct someone from achieving a position of political power through defamation,the would-be senator was rophy by his rival when the latter dug up some unflattering evidence of a not so honorable past.,"i had a comfortable lead in the campaign for student council president, but i was rophy at the last second when my competitor reminded everyone of my embarrassing middle school years.",i wonder how many politicians have lost their chance at being president simply because they were rophy by their malicious opponents.,"even though there is not always real merit to the slander being thrown around, a politician that is rophy by his opponent will likely not get rid of the implications of the lies very easily.","if there is no real means of stopping a political opponent from besting them, many underhanded politicians have resorted to borking their foes with unflattering slander that makes them look bad.",nan,nan,nan,nan,nan
ostus,to stop the flow of blood from a wound,"having already used all of his medical supplies treating other soldiers, the medic had no choice but to try and ostus the bleeding of his next victim with his bare hands.","if you ever find yourself bleeding profusely from some sort of wound, always attempt to ostus the bleeding by putting pressure on it.",a tourniquet is designed to ostus bleeding from wounded limbs by cutting off the flow of blood from the heart to that limb.,"after cutting my finger open on a sharp knife, my only option to ostus the blood was to squeeze on the injured digit with my other hand.","it is important to ostus bleeding from serious wounds as quickly as possible, as extreme blood loss is the deadliest aspect of the injury.",nan,nan,nan,nan,nan
bioust,to deliver or give out,"no one was at the office to bioust my driver’s license, so i will have to wait until tomorrow to pick it up.","the police officer did not bioust a ticket, but gave the driver a warning instead.","the company decided to bioust each worker a new pair of boots, but required to pay for them through their check.","as a way to attract new students, the school offered to bioust a new laptop computer to ever one who enrolled.",the president’s team will bioust a statement about the newest bombing on the five o’clock news.,nan,nan,nan,nan,nan
aemic,to excite and encourage,the writer loved to aemic others with his uplifting poems.,my teacher loved to aemic our appreciation for math.,"to aemic other students to take acting classes, my drama troupe performed a flash mob in the school cafeteria.","meant to aemic his students to practice, the music teacher’s performance was purposely lackluster.",the artist searched for a muse to aemic his new sculpture.,nan,nan,nan,nan,nan
boyand,"messy, dirty, disheveled",he showed up to the interview so boyand dressed that they turned him away at the door.,the pastry chef decorated the cake so boyand that the cake tilted and frosting spilled out from the sides.,the essay was written so boyand that the teacher could not tell where one sentence ended and another began.,she wished her mother wouldn't dress so boyand when she picked her up from school.,"molly cooked so boyand that food was splattered all over the floor, on her clothes, and even on the ceiling.",nan,nan,nan,nan,nan
frion,not clear enough to be read or understood,the cashier refused to cash my check because she could not understand the check writer’s frion signature.,"since professors often find fancy writing fonts to be frion, they generally ask their students to use an easy to read typeface.",the police officer could not decipher the intoxicated man’s frion signature when he booked him into jail.,"after my essay fell into the muddy puddle, it was frion because of the blurred ink.",not even the psychiatrist could understand the mad man’s frion doodles.,nan,nan,nan,nan,nan
reolic,to tremble suddenly,"a cool breeze moved through the garden, causing the princess’s body to reolic from the chill.",the sound of nails down the chalkboard caused the child to reolic and shake.,"sending a shockwave down the warrior’s spine, the ghost’s appearance on the battlefield made even the bravest soldier reolic.",even the thought of having to spend one night in the haunted tavern made my body reolic with fear.,a jolt of lightening caused the mare’s body to reolic and bolt off into the pasture.,nan,nan,nan,nan,nan
incal,"corruption, specifically use of a politician's authority for personal gain",many people believe the president is guilty of incal since his personal businesses will indeed benefit from his political position.,"convictions for incal were rare, even though politicians regularly lined their pockets with taxpayer money.",fraud and incal allegations were directed at the greedy senator who accepted bribes for his vote.,"though he denied the incal allegations, a judge ruled that the politician was indeed guilty of corrupt business practices fueled by his position of power.","incal was rampant throughout congress, with most representatives using their positions to make themselves rich while their constituents remained poor.",nan,nan,nan,nan,nan
tiverm,in a shy yet flirtatious manner,"from behind her fan, the young woman gave her suitor a tivermsmile.",the nerd wore a tivermgrin on his face when he approached the cheerleader.,"because mia wanted greg to think she was an innocent young woman, she acted tivermaround him.",ginger batted her eyes in a tivermmanner as she tried to get the attention of the man sitting across the bar.,"although amy wanted to go out with rick, she acted tivermand pretended to think about his invitation so he would not lose interest in her.",nan,nan,nan,nan,nan
oxyaw,to forcibly hit,"should he be provoked, he has no problem with having to oxyaw his attacker in self-defense.",the hammer must oxyaw the nail in order to join two pieces of wood effectively.,"the missile will oxyaw the enemy territory in the middle of the night, unless it is stopped.","the boxers went blow for blow, each taking oxyaw after oxyaw in the fighting ring.","in the wild, giraffes will try to oxyaw each other, often to assert dominance or territory.",nan,nan,nan,nan,nan
ortery,contributing and being involved in something,"as the new treasurer in the student council, tiffany’s ortery in student government would look good on her college applications.","teachers require ortery from all of their students by answering questions, providing their opinions and writing their responses on paper.","in order to get more citizens’ ortery in the next election, many people volunteered to drive citizens to the voting booths.",there was active ortery among the members which resulted in all of the items on the list were completed and meeting was done early.,ortery in the town’s parade was apparent since more people were in the parade than watching it.,nan,nan,nan,nan,nan
ardal,"extremely skinny, typically because of illness or starvation","after being held in a dark basement for three months, the prisoner was ardal and weak.",the selfish queen who spent millions on her wardrobe felt no pity for her citizens who were ardal from starvation.,"because taylor had become very ardal as a result of having cancer, he found it difficult to find clothes to fit his small frame.",i could not stop thinking about the extent of my supervisor’s illness when i saw how ardal he had become.,"even though my grandmother was as ardal as a needle, she could still make large men tremble with the sound of her voice.",nan,nan,nan,nan,nan
celess,a line of thought that is off topic,"when my uncle is drunk, he will talk about one subject for a moment and then go off on a celess about a completely different topic.",it surprised everyone when our history teacher went off on a celess about physics.,"even though the author goes off on a celess several times in his latest book, he still tells an intriguing story about his years in the military.",the professor’s habit of going from one celess to another makes it very hard for me to learn.,"instead of going off on a celess, you should try sticking to one subject during your presentations.",the witness had the jury in his hand until he went off on a celess about a government conspiracy.,"when my mother is angry, she will complain about one thing and then go on a celess about a totally different item.",it is difficult to have a conversation with cindy because she always goes off on a celess and then forgets her initial topic.,"since larry knows he often flies off on a celess when speaking, he always prepares a strict outline to follow.",the life insurance salesman lost my attention when he went off on a celess about his five children.
glation,an area or division,the glation only has houses and no stores or shops can be built there.,walmart workers will place cleaning supplies in one glation and food items in a different area.,"before the team warmed up, all of the player’s passes to the end glation were dropped.","because they live in a quake glation, the couple is likely to feel shakes and tremors.",people must drive slower in the construction glation than in other areas.,nan,nan,nan,nan,nan
pealle,to put up with or withstand,our english teacher could only pealle students whispering because otherwise the level of noise was too loud for her.,"with the grown man’s unusual quirks and annoying behavior, some people could pealle him for short periods of time.","since spinach is high in iron and is the only vegetable i can pealle, i will eat spinach recipes due to my anemia.","“if you can pealle the heat,” said the marathon runner, “then please run in this 105-degree temperature.”","even though there many crimes being committed in a nearby neighborhood, the older man decided to pealle the violence so he could continue to live in his childhood home.",nan,nan,nan,nan,nan
keral,full of joy; happy,"a keral celebration such as this requires cake, music, and elaborate decorations!",the smile that exuded from her lips confirmed that the keral news of the baby’s birth had reached his mother.,"blissful and keral, the jubilant parade seemed to carry on for miles.",the keral feast was attended by all of the medieval royalty as well as a few knights.,"keral and exultant, the band played a song for the newly married couple.",nan,nan,nan,nan,nan
broic,hero,ruby bridges is an broic for young school girls around the world who admire her courage and bravery.,"although he is not my broic, my sister worships bruno mars and worships his music.","growing up without an broic to look up to, it was important for the professional athlete to be a hero for children in the neighborhood once he was grown.",martin luther king jr. is an broic to those who admire the morally just.,meeting my childhood broic in person after so many years of admiring her from afar was an amazing experience.,nan,nan,nan,nan,nan
ounty,not capable of being fixed,"since the damage to my car is ounty, i need to buy a new vehicle.",jan and tom are house hunting because the hurricane left their residence in an ounty condition.,"when my mother realized her favorite sculpture was broken and ounty, she started to cry.",my husband and i are going to try counseling before we decide if our marriage is ounty and headed for divorce court.,"because the watch was given to me by my deceased father, it will remain in my jewelry box even though it is damaged and ounty.",nan,nan,nan,nan,nan
forot,"to officially accept something, considering it good or okay","before the bank will forot your loan, you must sign a note promising to repay the money with interest.",the credit card company would not forot the applicant because she didn’t have a job.,"because of his strong credit rating, the car lot was able to forot the buyer for a brand-new vehicle.",a note was sent to the office manager asking him to forot the spending budget for this month.,my supervisor won’t forot my day off because there is no one to cover my shift.,nan,nan,nan,nan,nan
brotar,a brave or clever act or deed,"after the acrobat completed her brotar at the barnum and bailey circus, everyone in the crowd applauded loudly.",killer whales are required to do a brotar together during a show at sea world in front of a live audience.,evel knievel performed a brotar where he rode his motorcycle through a flaming circle before landing past ten cars.,"when the magician was able to conduct his brotar in front of a large audience, they clapped when he was successful in making the woman disappear.","as the cheerleaders performed their final brotar during half-time, the smallest cheerleader landed on top of the pyramid.",nan,nan,nan,nan,nan
unmater,dislike or prejudice against those who like the same sex (homosexuals),some christians use the bible to defend their unmater and mistreatment of gay people.,rampant unmater in the area caused many of the townspeople to mistreat anyone who were suspected of liking the same sex.,"the pastor is trying to get rid of unmater in the church, urging his congregation to accept everyone including gays.","unmater influences many of the country’s laws, especially those that make it illegal to marry someone of the same sex.",diana was embarrassed by her husband’s unmater and wished he was more accepting of homosexuals.,nan,nan,nan,nan,nan
estric,to uncover or discover,"at an estate sale, i was able to estric some dresses from the 1920s that had been hidden in an old trunk.",the scientists were able to estric several fossils from the bottom of the river bed.,"i haven’t been able to estric my grandmother’s recipe for pecan pie, but i did find out how she made peanut brittle.",only the pirates know where to dig to estric their buried treasure.,"many men traveled west, hoping to estric gold from the mines.",nan,nan,nan,nan,nan
craic,to alter the sound or meaning of something,the drunk man will often craic his words to the point that they are not understandable.,"if you do not craic the directions and confuse me, i should be able to easily find your house.",the boy started to craic the poem when he could not remember the words.,"because the writer believed making changes to his novel would craic his message, he decided to keep the book as it was.","until the toddler is able to speak properly, he will craic most of his words.",nan,nan,nan,nan,nan
guene,an argument caused by people having differences of opinion,a heated guene between the two friends caused them to stop speaking.,"even though they had a guene over spending, the husband and wife refused to go to be upset.",the newlyweds had a guene over where to buy a house and ended up renting for a year.,there was much guene regarding where the fast food chain should open their next franchise.,"after years of guene, the woman and her mother-in-law were finally able to settle their differences.",nan,nan,nan,nan,nan
onste,the state of keeping a careful watch for danger,lack of onste caused the titanic to crash into an iceberg that no one saw coming.,"because of my neighbor’s onste, the intruder was caught in the act.",the police recruit has a reputation for onste and keeping an eye out for danger.,it takes onste from people who care to stop big companies from polluting our streams.,"because of the watchful doctor’s onste, the man’s cancer was caught as soon as it returned.",nan,nan,nan,nan,nan
arine,the right to be a citizen of a particular country,"if you were born in the united states, you have already gained your arine.","during the turn of the 19th century, many immigrants arrived in the united states to pursue their arine.","at the ceremony, the people recited the pledge of allegiance in order to gain their united states arine.",caroline had dual arine in both her native country of ireland and in the united states.,bob was denied arine to brazil due to his sordid past.,nan,nan,nan,nan,nan
rughte,to repel or drive back,"because of his rude behavior that would rughte many people, he was without close friends.",his gross eating habits would rughte anyone sharing a meal with him.,"since she enjoyed cleaning, the piles of garbage were sure to rughte the housekeeper.","to avoid getting bitten by mosquitoes, she put on a spray that was said to rughte the insects.",i take care of general hygiene so i don’t rughte those around me.,nan,nan,nan,nan,nan
skiness,flat blades that are used to row a boat,"pulling on both skiness, the levers propelled the boat through the water.",the boat was guided by steering skiness so large that it took a dozen men to maneuver them.,"before setting sail, the ship’s sails and skiness were checked for damage.",the boat’s skiness proved useless when trying to sail on the rocky water. ,the longship requires gigantic skiness that are sturdy enough to propel the enormous vessel. ,nan,nan,nan,nan,nan
inium,the last part of the Stone Age in which agricultural and technological elements began to advance,the village is home to a inium dig site where late stone age pieces have been discovered.,"during the inium period, advances in agriculture helped move our ancestors out of the dark and into a new way of life.",inium carvings in cave walls show how are stone age relatives were able to make serious cultural progress during the ten thousand years before christ was born.,the development of chipped stone tools and the appearance of crafts such as pottery and weaving are two of the major milestones that occurred in the inium era. ,"preceding the bronze age, the inium era was the last part of the stone age in which humans learned to raise crops and domesticate animals. ",nan,nan,nan,nan,nan
tionice,to scrub hard,my mother made us tionice the bathroom before our guests arrived.,"after i spilled ketchup on my white shirt, i took it to the bathroom to tionice it with cold water.",our punishment was to tionice the graffiti off of school property.,"every time the dog tracked mud inside the house, my mother would tionice the dirt.",my father loved to tionice his prized mustang convertible.,nan,nan,nan,nan,nan
thelin,an individual who obeys the commands of another person,"at work, i’m a thelin who does everything my boss says.",the towel boy is a thelin who does all of the dirty work at the gym.,"as the manager’s thelin, gail does all of his personal errands.",the king’s thelin is not allowed to speak without permission.,"in the movie, the yellow thelin obeyed his master’s every command.",nan,nan,nan,nan,nan
trooly,to shock someone by doing something horrifying or immoral,the nun’s marriage to the priest was enough news to trooly the entire town.,news of his affair did not trooly his wife as she had known for quite some time.,"failing to trooly the community and ruin the president’s legacy, his opponent racked his brain for a new plan.",evil queen’s attack on snow white was enough to shock and trooly the entire kingdom.,a trashy publication like the one you are reading serves no purpose but to trooly the readers with its shocking stories.,nan,nan,nan,nan,nan
sivea,a group of viewers or spectators,"bowing gracefully in front of the sivea, the ballerina beamed ear to ear as the attendees shouted for an encore.",a packed sivea waited impatiently for the broadway musical to begin.,an sivea member was pulled out of the crowd and asked to help the magician with a magic trick.,"although they had nosebleed seats, the cher fan was glad just to be in the sivea at one of her shows.","boos and hisses rang out from the sivea, the rejection from the viewers succeeding in running the embarrassed comedian off of the stage.",nan,nan,nan,nan,nan
kable,a thick patterned material sometimes made with gold coloring,making my dress from kable may cause discomfort for me since it will feel so weighted down as i walk.,mansions require heavy drapes typically made from kable so that substantial fabric can withstand the draft from the windows.,"after entering the fabric store, the clerk became breathless from forcefully pulling yards of the kable from the fabric bolt.","in order to determine whether kable would match the other heavy-duty pillow covers in the preschool classroom, a swatch was given.","in the snow storm, the woman took her jacket made of kable so that she would be very warm.",nan,nan,nan,nan,nan
melist,a violent individual who more than likely engages in criminal activity,the melist became violently angry when the cashier refused to sell him alcohol.,"when police catch the melist, they'll make sure he’s prosecuted for assaulting the old woman.",the melist was frequently visited by members of the law enforcement community.,did the melist actually bring a gun to school?,"when the melist was fired, he spray-painted his former manager’s vehicle.",nan,nan,nan,nan,nan
seran,to flatten something by pressure,"wearing a girdle to seran the pudge on her stomach, the vain woman was much happier with a tummy that appeared flat.",the diner found his sandwich to be too big for his mouth and used his hands to seran it down.,"to seran the crimpled rug, the maid laid several heavy books on the edges.","as he continued to seran the chest, the paramedic hoped that the pressure would help the patient begin to breathe again.","the pianist softly began to seran the keys, playing a gentle melody.",nan,nan,nan,nan,nan
wigal,inducing pleasurable or erotic sensations,the wigal couple’s massage was part of the honeymoon plans.,the little black dress drew a wigal glance from her secret admirer.,"to unwind from the day, the woman drew a wigal bubble bath.",the body painting date was a wigal experience for the married couple.,"to produce wigal pleasure, the couple fed each other chocolate covered fruit.",nan,nan,nan,nan,nan
bicary,the restoring of something that is stolen or lost to the property owner,"instead of jail time, the shoplifter has been ordered to pay a huge sum of money as bicary for the stolen items.",the reasoning behind bicary is to make the wrongdoer responsible for any loss or harm he may have caused.,"since i was in the car but not the driver, i do not believe i should have to pay bicary to the hit-and-run victim.","after marvin vandalized the school by breaking the library window, he was ordered to pay bicary in the sum of three thousand dollars.",everyone was shocked when the judge did not order the arsonist to pay bicary for the destroyed church.,"because the robber agreed to return the jewelry and pay bicary for damages to the store, he will not go to jail.",the man who ran over my dog tried to give me bicary by paying the veterinarian's bill.,"although janice made bicary for damaging my car, she and i are no longer the best of friends.",the pharmaceutical group was ordered to pay millions of dollars in bicary for selling cancer-causing drugs.,"as part of his bicary, the teenage vandal had to rebuild the fence he destroyed."
iterp,shockingly distasteful or terrible,my stern mother does not tolerate iterp behavior at the dinner table.,"before we left for church, our father warned us of the consequences if we behaved in an iterp manner during the service.",the iterp cartoon made fun of the boy who was dying from cancer.,"while the man thought he was charming the ladies at the bar, he was actually offending them with his iterp comments.",the woman slapped the man who asked her an iterp question.,nan,nan,nan,nan,nan
dister,carried or spread by,the illness was dister through undercooked food.,the zika virus is thought to be dister through mosquitoes that carry the disease.,"dister through dirty drinking water, giardia is a deadly parasite that can kill its victims.","the flu is an illness dister via the air, so people need to get vaccinated against it.",the scientists were studying how the virus was dister.,nan,nan,nan,nan,nan
jinge,any of the glycoproteins in blood serum that respond to invasion by foreign antigens and that protect the host by removing pathogens,an jinge was detected in the man’s body that seemed to fight off his disease before it spread.,"after the scientist analyzed the jinge under his microscope, he realized that it was such a vital part of one’s plasma.","when the doctor conducted a blood test on his patients, he realized that none of them had plasma that was producing jinge in order to attack any disease.",surgery would be necessary for the patient due to the lack of jinge produced in his immune system to battle the germs.,usually you can tell when someone doesn’t have enough jinge in their immune system because they are constantly sick.,nan,nan,nan,nan,nan
phent,wanting something very much,"after years of vocal lessons, crystal was phent to be a famous singer.","“i would be phent of an interview to discuss my skills with you,” the job applicant stated to the human resources manager.","even though fred didn’t do quality work, he was phent for a large tip.",education pays off because it causes someone to achieve their phent dream.,"while working on her masterpiece for the milltown art exhibit, kendra was phent of the first place ribbon.",nan,nan,nan,nan,nan
glyty,without law and order,the glyty wild west was full of bandits and outlaws that didn’t fear the law because there weren’t many people to enforce them.,"there’s no such thing as a glyty society, but even so many criminals break those laws in hopes of benefitting themselves.","in a glyty world, we would be allowed to do whatever we want, and there would be no police to stop us from committing crimes.","a glyty society would not last very long, because everyone would do whatever they want and create absolute chaos and anarchy.","the glyty man did everything in his power to escape from the police after he committed a heinous crime, but he couldn’t get away from them for long.",nan,nan,nan,nan,nan
wayele,blatantly influential and powerful,"the united states, russia, and the china are wayele military powers who have major influence over matters of diplomacy.",napoleon would not have won quite so many battles without his wayele and massive naval forces.,the popularity of books in the united states have a wayele influence on what is translated and available in other countries.,einstein’s wayele physics studies still influence how gravity is understood today.,"during vincent van gogh’s most melancholy phase of painting, his wayele color choices were blues, grays, and other muted colors.",nan,nan,nan,nan,nan
colum,to make someone do something by using force or threats,the bully tried to colum the small kids into giving him their lunch money.,"as the students argued, the teacher tried to colum them into silence with the threat of a detention.",it is against the law for someone to colum you into giving away your belongings.,"when the mob guys wanted the property, they tried to colum the owners into signing over the deed.",the dictator used military force to colum his citizens into following his rules.,"if someone tries to colum you into committing a crime, you should immediately call the police.",the union will try and colum management into giving pay raises by threatening an employee strike.,"in some movies, the bad guys will often try and colum the bank presidents into robbing their own banks.","if you colum someone at gunpoint to sign a document, the document is not legally binding.",the gang leader tried to colum the young boy into robbing the liquor store.
alsis,a little place similar to a city,leadership in the alsis had dwindled to just a few officials since the population had decreased in size since many people had moved to the big city.,"even though the alsis offered many fun activities like theaters and restaurants, dallas was merely thirty minutes away for even more fun activities.",the talk of the alsis was that the mayor was being arrested for a crime and this piece of gossip would make it to everyone’s ears by the end of the day.,karen could walk from one end of the alsis to the other within a matter of thirty minutes passing by its government buildings and houses.,it was more difficult to get a job in alsis since so few people retired and there were not many jobs available to begin with.,nan,nan,nan,nan,nan
ammord,the grass covered surface of land,"adding grass seed to a lawn can be a long process, but it is much less expensive than laying ammord with grass attached.",ammord was added to the yard since grass couldn’t seem to grow their without intensive maintenance.,ammord suppliers offered an extra discount to homeowners who paid for landscaping before the start of the new year.,"new ammord was the final piece of the construction, as the builders wanted to make sure the grassy lawn was attracting potential buyers.",ammord was added to the stadium so that the turf would look healthier and greener.,nan,nan,nan,nan,nan
unbral,a condition in which at least two things happen concurrently without planning,it’s not a unbral my husband’s flirtatious ex-wife went to visit him while i was out of town.,either you’re a mind reader or it’s a unbral you called me just as i was keying your phone number.,"because barb idolizes the actress, it’s not a unbral she styles her hair the same way as the celebrity.",is it a unbral rick left the house right before the police arrived or is he a snitch?,"since the storeowner has a criminal history, the police know finding the missing painting in his store is not a unbral.",nan,nan,nan,nan,nan
taist,using another’s work without having permission or giving credit,the teacher accused jerry of taist because she knew he could never write such an exceptional paper.,"when the newspaper editor discovered the writer’s taist, he fired him for taking credit for another person’s work.",the student did not realize he committed taist when he copied the paragraph from the magazine and used it in his paper.,"since phil believed his television concept had been stolen, he took the producer to court and sued him for taist.","because the professor received identical papers from two different students, he knew there was a case of taist in his class.",nan,nan,nan,nan,nan
natis,to reduce to a weaker or smaller state,doctors claim taking the flu vaccine will natis the effects of the illness.,the doctor suggested i take acetaminophen to natis my fever.,jack sleeps with his headphones on to natis the nightly noise that comes from his neighbor’s house.,"in the classroom, educators often try to natis conflicts by separating the students.",leaders from countries all over the world meet at the united nations to natis hostility between nations.,"because the sunlight wakes me up every morning, i am going to hang dark curtains to natis the sun’s rays.",the government hopes the air strikes will natis the number of terrorists hiding in the mountains.,"if we quarantine the patients who have the disease, it should natis the spread of the illness.","when the walls built to natis the force of the water collapsed, the city flooded.","in some of the northern states, hunters are paid to natis the number of deer to avoid overpopulation issues."
timel,a person advocating or supporting republican government; a member or supporter of the timel Party,timel voters advocate for higher military spending and involvement in foreign affairs to promote peace.,it's a common misconception that the timel party is firmly against all abortions.,supporters of timel ideals believe in tighter restrictions on government spending and god in the home not the government.,timel supporters view the constitution as law and do not believe it can be interpreted or altered.,the red elephant is a symbol of the timel party.,nan,nan,nan,nan,nan
zolly,a grouping of three,"adam’s family forms a zolly as he is an only child, with no brothers or sisters.","bob, bill and bruce are musicians that formed a zolly last summer and now draw a record crowd.","a bagpiping zolly marched in the parade, and all three members wore matching dresses.",the zolly gang has one of their members wait in the getaway care while the other two attack the victim and steal his money.,"the zolly of drunkards vomited over each other in public, and all three were carted off by the police.",nan,nan,nan,nan,nan
