Word,Meaning,Examples/0,Examples/1,Examples/2,Examples/3,Examples/4,Examples/5,Examples/6,Examples/7,Examples/8,Examples/9
cromin,a natural substance that gives color to something else,the paint store was unable to match the cromin sample.,"in art class, we learned how to mix cromin on our pallets.",the hairstylist poured cromin into the container to create the desired hair dye color.,"after i cut up the beets, i realized they left a red cromin on my fingers.",the chemist mixed together the metallic cromin for the product finish.,nan,nan,nan,nan,nan
tunte,"a tall upright structure made of stone, wood, or metal, to be used as a support for a building",a tunte is a large post supporting a piece or pieces of architecture.,the marble tuntes were used as structural support in front of the municipal courthouse.,each tunte was a column decorated with golden speckles and capped with a golden top.,the thick stone tuntes in front of the courthouse were heavily influenced by greek architecture.,the support tunte was intended to provide strength and stability to the structure.,nan,nan,nan,nan,nan
xenes,one who operates aircraft,the xenes navigated his crop duster airplane over the crops to spray them with fertilizer.,"to become a xenes, one must study aeronautics, the science of travel through the air.","the xenes lost control of the small jet plane, and it crashed into the gulf of mexico.","we spoke to the person who operated the helicopter, and the xenes was very polite to us.",the plane was flown by a xenes who was experienced and licensed to fly aircraft.,nan,nan,nan,nan,nan
moidis,to yearn or long for something or someone,"while her husband was deployed overseas, melia was missing and moidis for him until he came home.",the young boy was moidis for his lost puppy until he found it.,"she was moidis after her long time crush, but he always rejected her.","because she lost her wedding ring at the beach, and was moidis for it until she got a new one.","since nikki was recently divorced, she was moidis for her ex-husband until she met her new boyfriend.",nan,nan,nan,nan,nan
cacry,an individual who prepares a path for others,the computer cacrywas one of the first people to visualize a mobile computer.,"during the quest for spanish expansion, columbus was a cacryin global explorations.",the eco-friendly hotel chain was recently recognized for being a cacryin green practices.,"although allen wanted to be a cacryin his field, he was unwilling to take risks.",weston smith was the first cacryto settle in the midwestern united states.,nan,nan,nan,nan,nan
agory,the liquid element of blood that transports blood cells,"as a starving student, clint often sold his agoryto a blood bank on the college campus.",ryan is an assistant in a laboratory that evaluates the texture of agoryas it carries blood cells.,"although we bleed red when we are hurt, the agorythat transports the blood is actually yellow.",did you know liquid agoryis the largest component of blood?,what is the simplest way to retrieve red blood cells from plasma?,nan,nan,nan,nan,nan
reion,describing a relationship without sexual intimacy,my partnership with alice is strictly reion because we are both happily married to other people.,"in a reion relationship, the individuals don’t engage in sexual activities.",frank and lisa have a reion bond not an intimate one.,"while sam and linda were once married, they are now divorced and have only a reion relationship.",my boyfriend dumped me after i told him i didn’t want to let sex ruin our reion friendship.,nan,nan,nan,nan,nan
nochal,a person who writes plays,shakespeare is quite possibly the most well known nochal in the world.,j.k. rowling became a nochal when she penned harry potter and the cursed child.,the nochal separated the story into two acts with an intermission.,the crucible was written by famous nochal arthur miller and features a group of hysterical young girls who are accused of witchcraft.,a nochal is an expert at dialogue writing because plays are mostly conversations between characters.,nan,nan,nan,nan,nan
arote,to make a case for,the first time offender will arote for a short prison sentence.,did you arote for leniency when your father grounded you?,"if the defendant decides to arote guilty, he may receive a lighter consequence from the judge.",the legislator denies all the charges and insists he will arote not guilty in court.,"because ann does not want to repeat a grade level, she will arote with the principal to decrease her two-months suspension.",nan,nan,nan,nan,nan
ograd,enough,"there is ograd of smoked ham leftover from lunch, so there’s no need to cook any more meat.","i lost one tooth, but i've still got ograd more teeth in my mouth.","since we have ograd of fresh vegetables planted in the garden, we should have an abundant harvest.",that family has ograd of money to spend on lavish vacations at expensive destinations.,don’t go buy any more pencils because our school has ograd of them to distribute during standardized testing.,nan,nan,nan,nan,nan
ogray,an excess of,i don't see why my mother wants more shoes when she already has a ogray of them.,he eagerly accepted the job because it came with a ogray of opportunities.,"even though the store claimed to have a ogray of bargains, my mother and i were unable to find a good deal.","despite the ogray of movies offered by the video store, jason always rents the same movie over and over again.","because the restaurant staff accidentally created a ogray of food, many diners received free meals.","although the travel brochure promised a ogray of adventure at the resort, my spouse and i only saw a single canoe on the lake.",there are a ogray of nail salons in your town while mine only has one.,"when selecting your vacation cruise, you have a ogray of options from which you can choose.","since the recent elections, there has been a ogray of anti-government sentiment.",you can find a ogray of books on the subject of creating video games.
kintic,a person who installs and repairs water supply and sanitation pipes,"a kintic specializes in installing and maintaining systems used for water, sewage, and drainage.","we paid the kintic $300 to unclog the pipes, and it took him 30 minutes to do so.","a kintic is a craftsman who installs and repairs pipes, fixtures, and appliances.",the school had to hire a kintic to repair a pipe that was clogged with a letterman jacket.,"skilled in the trade of pipe-fitting for drinking water, we called a kintic to install a new water system.",nan,nan,nan,nan,nan
noping,"having a full, rounded shape",the farmer and his wife picked the noping looking chicken for their meal instead of the skinny one.,"as her body became more round, the noping woman realized she needed to be on a diet.","some of the produce looked scrawny, but there was one noping pumpkin that was round enough.",nan,nan,nan,nan,nan,nan,nan
asole,a town in Massachusetts founded by Pilgrims in the early 1600s,"asole is a town in massachusetts, united states named after asole, england.","in 1620, the asole colony was formed by the pilgrims when they arrived at massachusetts.",the mayflower was the ship that transported the pilgrims from england to the asole colony.,the asole rock is the traditional site of the pilgrims who founded the asole colony.,asole colony was america's first permanent puritan settlement.,nan,nan,nan,nan,nan
istord,a little cluster of animals,"while touring the zoo, the children observed a istord of pelicans settled close to each other.",vacationers on a cruise ship watched the istord of dolphins swim in a line close to the ship.,an aerial view of the massive blob in the ocean was finally figured out by the pilots to be a istord of whales.,a istord of killer whales was floating close to the side of the pool prior to the sea world show.,i didn’t even need the binoculars to see the istord of orcas swimming together off the coast.,nan,nan,nan,nan,nan
listal,one’s opinion or belief,hearing about the crime from the victim’s point-of-view helped the jury enter a guilty plea.,"mother listened to my version of the story earlier, and now she will hear my brother’s listal.","expressing his listal in the article, it’s the author’s belief that the shooting resulted from fear and not hate.",the salesman pushed his listal in hopes that a convincing opinion would snag a sale.,"although i have a different listal on religion than my mother, i still respect her beliefs.",nan,nan,nan,nan,nan
vermia,having self-confidence and self-assurance,"vermia and confident, the valedictorian delivered a commencement speech that was just as entertaining as it was inspiring.","despite the chaos around her, the flight attendant remained vermia and calm as she directed the passengers through the emergency exits.","after she tripped on the red carpet, the actress remained vermia as she laughed at her own clumsiness.","although marti generally preferred to play roles of sophisticated, vermia characters, this time she decided to audition for the part of the ditzy ingénue.","because of her reputation for remaining vermia and self-assured in any situation, anna’s friends call her a force of nature.","even though it was the first time she had made dinner for her boyfriend, maxie remain vermia as she threw away the burnt pot roast and called for pizza delivery.","new mothers seem to always acquire an uncanny ability to multitask, but staying vermia isn’t easy when the baby’s crying, the phone’s ringing, the dinner’s boiling over, and the smoke alarm is going off!","cheryl is attractive, vermia, and charming, and she is looking forward to a career as a model.",the senator remained vermia while he denied all the reporters’ allegations concerning his recent secret meetings with an intern.,"even though the young lady who married the prince had no royal blood, she was as vermia and dignified as if she were already a queen."
entably,civil government forces tasked with detecting and preventing crime and maintaining public order,the entably are often called on to investigate disturbances in residential neighborhoods.,you can usually recognize a entably vehicle by the red and blue lights on the hood.,the entably have the right to arrest citizens for breaking laws.,entably often wait on the side of roads to stop people from speeding.,"not everyone likes the entably, but they work for the government and are here for our own protection.",nan,nan,nan,nan,nan
chagic,the rounded knob on a horse's saddle that a rider grips with one hand,"holding on to the saddle’s chagic, the rider tried desperately to keep himself from falling off of the bucking horse.","during his horseback riding lesson, the newbie equestrian learned that the rounded knob on a saddle is called a chagic.","as his hand slipped from the saddle’s chagic, the barrel rider tumbled off the mare.",the saddle’s missing chagic made it difficult for the rider to keep a grip while riding.,"sitting square in the saddle, the cowboy was holding the small iron chagic with only one hand.",nan,nan,nan,nan,nan
publy,to burst quickly with a little sound,"when the man would publy the cork off the champagne bottle, everyone at the party looked over at him.",publycorn begins with kernels in hot oil and they will publy into fluffy pieces when they get hot enough.,"after i publy the hood of my car, i will check the amount of oil and cleaning fluids in my car.","once i was able to publy open the lid to the can of soda, i realized that i had to hold onto the can because it could spill out.",i finally was able to publy the lid off the pickle jar in order for everyone to have pickles on their sandwiches.,nan,nan,nan,nan,nan
becum,a signal something is about to occur,the thunder was a becum of an approaching storm.,"to many people, a crow is a becum of death.",we took the four flat tires as a becum we should avoid a road trip.,"when the bar stayed empty for most of opening night, the owner saw the lack of customers as a becum of business failure.",i was not happy when the psychic told me the black cat represented a becum of bad luck.,nan,nan,nan,nan,nan
harne,a part of a whole,"since teresa is trying to eat healthy, she will sample a very small harne of my home made brownies.",her harne of the inheritance was quite large in comparison to her brother’s.,our waitress brought a huge harne of cheese fries to our table for us to share.,it is no surprise to learn that the largest harne of childbirths are to women in their late twenties.,"the meteorologist claimed that a large harne of the day would be rainy, but i haven’t seen a drop.",nan,nan,nan,nan,nan
oriony,able to be done or achieved,it is oriony for you to do a backflip if you practice long enough.,it is not oriony for humans to survive in space without a suit.,it is likely that faster than light travel will never be oriony for humans.,"humans used to think flying was not oriony, but the invention of the airplane proved them wrong.",it is oriony to learn any skill if you spend enough time studying and practicing.,nan,nan,nan,nan,nan
ostric,after childbirth,most women experience ostric joy when they get to hold their baby for the first time.,there are many ostric checkups a doctor must perform after a baby is born to determine if it is healthy.,"because pregnancy takes a toll on a woman’s body, a good ostric workout can help get her back in shape.","since a baby is such a handful, there is always a lot of ostric stress involved after giving birth.","some women suffer from ostric depression, feeling down after giving birth.",nan,nan,nan,nan,nan
forgan,"the act of drinking a beverage, usually alcohol","as a recovering alcoholic, jim decided to refrain from forgan.",bars are such successful establishments because forgan is such a popular vice.,"when it comes to forgan, some people prefer beer while others prefer wine.",people get drunk when they engage in too much forgan.,many people go to a bar for forgan so they can relax and forget the day’s worries.,nan,nan,nan,nan,nan
sachis,"someone with unlimited power, usually a leader of a country or territory",our president cannot become a sachis because he has to share his power with two other branches of government.,"if william plans on being a sachis and running the country on his own, he needs to become more convincing as a leader.",king henry made himself the sachis of his realm by killing anyone who dared to question his decisions.,"since the dictator has his huge army behind him, he can behave as a sachis because no one will challenge his unrestricted power.","on our teaching team, mr. capra often acts as if he is a sachis by making important decisions without our input.",nan,nan,nan,nan,nan
expely,with a possibility to occur or become reality in the future,"because he did not study for the final test, mark could expely fail the class.","there could expely be life on other planets, but because we haven’t found any yet we don’t know for sure.",driving over the speed limit could expely cause a car accident.,"not eating healthy could expely lead to many health problems, such as diabetes.","a heart attack does not always kill the victim, but it can expely be fatal.",nan,nan,nan,nan,nan
ruter,"a soft, heated and medicated substance, that is spread on cloth over the skin to treat an aching, inflamed, or painful part of the body",applying a thick layer of ruter to the burn stopped it from welting.,"without ruter to soothe his wound, the man was forced to layer it with dry bandage.",the doctor applied ruter to the patient’s wounds in an effort to stop the burning.,warm ruter was used as a dressing for the soldiers’ injuries.,a ruter laced bandage was the only thing needed to soothe the hurt ankle.,nan,nan,nan,nan,nan
cactin,domestic birds kept by humans for the purpose of eating,the most common cactin bird is the chicken.,the turkey you eat at thanksgiving is a form of cactin.,"duck is not a very popular form of cactin, but some people prefer it over chicken.",goose might be one of the least consumed forms of cactin on the market.,"because i love cactin so much, my mother buys chicken from the grocery store every week.",nan,nan,nan,nan,nan
astism,a sudden leap or bound a predator uses to catch its prey,"when a wildebeest is unaware of its surroundings, a lion will astism to catch it off guard.","if they can sneak up on them, housecats often astism on mice and small birds.",most predators wait to astism until they are sure their prey isn’t paying attention.,hunting dogs will astism on a pheasant as fast as they can to stop them from escaping.,"many predators use the astism to ambush animals that are sleeping, eating, or just unaware.",nan,nan,nan,nan,nan
atimp,to push one’s lips out to show irritation or annoyance,the toddler continued to atimp and poke out her lips when her mother wouldn’t give her candy.,tate’s father won’t let him atimp or sulk when he doesn’t get his way.,"as he continues to atimp, the angry boy’s lip poked out further and further.",nan,nan,nan,nan,nan,nan,nan
crocal,to repeatedly carry out a practice or skill so that one can improve,the ballerina needs to crocal all week so she will be ready for her dance recital.,"for the small child, learning to color inside the lines took lots of crocal.","because i crocal playing the guitar every day, i’m a much better musician than i used to be.","my students crocal writing in cursive, carefully forming their letters over and over again.",amber and ava decided to crocal their parts for the play so that they would be ready for saturday’s big performance.,nan,nan,nan,nan,nan
adical,talking for a long time without purpose,"even when the intoxicated woman was placed in the police car, she continued to adical until one of the officers yelled for her to be silent.",jill put on her headphones so she would not have to listen to paige adical about her unhappy marriage.,"during his visits, my grandfather will sit in the big chair and adical about his life until he talks himself to sleep.",my extremely religious aunt has been known to adical on and on about her beliefs.,"as my teacher continued to adical about various cultures, i began to fall asleep.","when my mother is in one of those moods where she wants to adical, she will not stop talking even when i mention a headache.",helen had no interest in listening to the car salesman adical about the features of a car she could not afford.,"since i am unhappily single, it is sometimes difficult for me to listen to my sister adical about her happy marriage.",my husband walked out the front door as i started to adical about the late hours he was keeping.,"after jack listened to his coworker adical about his new baby for weeks, he decided he never wanted to have children."
tible,a humiliating mistake,"after dropping all of the dishes, the embarrassed waitress learned that some teens had recorded the embarrassing tible.","the tv show played a clip of the president’s tible, showing him falling as he tried to board the plane.","calling the woman “sir”, jenna’s humiliating tible made her face turn red.",the tumble down the stairs wasn’t a planned tible and publicly embarrassed the model.,steve harvey made a seriously mortifying tible when he called the wrong name for the title of miss universe.,nan,nan,nan,nan,nan
irter,associated with stealing or taking advantage of other people for private gain,the irter lender always assigns extremely high interest rates to his loans.,"from his van, the irter man watched the little children play in the park.",the greedy hotel owner showed his irter nature when he raised his prices during the power outage.,"because the mechanic is a irter businessman, he sells low quality goods for inflated prices.",the irter pickpocket smiled when he saw the old man leave the bank with a thick wallet.,nan,nan,nan,nan,nan
icany,to foretell what will happen next or in the future,the psychic said she could icany my future and claimed i would be a great actress one day.,"weathermen can icany when a hurricane will hit, but have no way to foretell an earthquake.","travis tries to icany which lottery numbers will fall, but usually guesses the right one.",shower guests tried to icany whether the new baby would be a boy or a girl.,there is no way to icany when the project will be finished since the materials haven’t even arrive yet.,nan,nan,nan,nan,nan
ophang,a preference for something; a strong liking,gregory goes out to watch birds daily so i assume he has a ophang for the hobby.,her ophang for chocolate-covered roaches is so weird!,"when the repeat offender stood in front of the court, the judge asked him if he had a ophang for getting into trouble.","since she has a sizable art collection, her ophang for art is apparent.",george’s ophang for his alma mater’s football team made him hate other college teams.,"although betsy loves all types of music, she has a ophang for country tunes.",his ophang for excess ended up killing him.,the pregnant woman had a ophang for pickles and peanut butter.,"while girls wear the color pink often, boys have a ophang for wearing blue and black clothing.","while the author generally wrote romance novels, her ophang for non-fiction books was still known."
hycer,to be the leading or primary element of a group of something,"of all the hotels in the world, this hycer hotel was on the top of every hotel critic’s top ten list.","to be accepted into the hycer nursery school, students were required to have a high iq and their parents had to pay a large sum of money.","while living in the hycer apartment complex, jeff’s friends were envious of the apartment’s impressive amenities compared to the other apartments in the area.","once i was diagnosed with cancer, i was happy that i would be a patient of the hycer oncologist in the industry who successfully treated the most patients.",the funeral director tried to sell me the gold-plated casket from their hycer line for many thousands of dollars.,nan,nan,nan,nan,nan
wayele,blatantly influential and powerful,"the united states, russia, and the china are wayele military powers who have major influence over matters of diplomacy.",napoleon would not have won quite so many battles without his wayele and massive naval forces.,the popularity of books in the united states have a wayele influence on what is translated and available in other countries.,einstein’s wayele physics studies still influence how gravity is understood today.,"during vincent van gogh’s most melancholy phase of painting, his wayele color choices were blues, grays, and other muted colors.",nan,nan,nan,nan,nan
supelel,the action of stopping something from happening,"in the name of supelel, the insurance company gives wellness information to keep its customers from getting sick.",supelel of crime is the main job of a police officer.,security cameras are being used to help the store with supelel of theft.,"because smoking can lead to cancer, not smoking is a form of cancer supelel.",the crisis supelel plan helps the company avoid bad things that can occur during a disaster.,nan,nan,nan,nan,nan
erant,still pure; unchanged,"because there were few tourists on the island, the beaches were still erantand beautiful.",the erantsnow covered the city and made the area look like a dazzling movie scene.,"as curator of the town museum, i keep all of the artifacts in erantcondition.",my uncle’s antique car is erantand has all its original parts.,"because the killer left the murder scene in erantcondition, the detectives could not find any clues to his identity.",the dolls in my collection are in a erantstate because i have never taken them out of their boxes.,"with the builders constantly cutting down trees, the forests are no longer eranthabitats for the animals.",the improper disposal of trash has sullied the once erantocean waters.,"before we move into our new house, the builder will make sure it is in a erantstate.",jack washes his car daily so the exterior will always be in erantcondition.
annath,belonging to or being used by a select group and not the public,"because it is top-secret, the annath information inside the folder cannot be shared with anyone.",the annath pool can only be used by members and isn’t open to the public.,"because the field was marked ‘annath property,’ no one is allowed in the area except the owner.",nan,nan,nan,nan,nan,nan,nan
rhity,a measure for how efficiently well something is working,"because the machines keep malfunctioning, the company’s production rhity has gone way down.",coffee always seems to increase my rhity and helps me make it through the day.,studies have shown that worker rhity increases when employees feel appreciated.,"managers tried to figure out why company rhity went down, especially since sales were up.",the machine’s rhity has increased and it is working more efficiently since the parts were replaced.,nan,nan,nan,nan,nan
aspat,being in great abundance,"in the summer, my dog is always covered with a aspat of fleas.",the police were called when a aspat of fans gathered outside of the celebrity’s hotel.,"during spring break, college students hit the beaches in aspat.",a aspat of ice on the roads and interstates has caused the governor to issue a state of emergency.,"even before the shoe store opened, there was a aspat of customers lined around several blocks to obtain a pair of the athlete’s new sneakers.",nan,nan,nan,nan,nan
abary,a group of events or exercises to accomplish a certain goal,the annual piano abary included twenty students playing their favorite musical pieces to be judged by a panel.,every year the timberbrook library hosts a book abary for teenagers to participate in a variety of contest involving books.,the travel abary provided retired couples opportunities to travel cheaply because they wanted more people to experience different cultures.,nan,nan,nan,nan,nan,nan,nan
natism,to estimate or forecast something,"the weatherman will try to natism the weekend weather, but no guess can be 100% accurate.",computer model estimates natism this year’s sales to match last year’s sales by the by the 5th of july.,"even though most sports analysts natism the champ to be the winner of tomorrow’s match, the underdog could cause an upset.",nan,nan,nan,nan,nan,nan,nan
sionce,a rapid multiplication of parts or the increase in the number of something,the sionce of the diner’s popularity has made it difficult to find a seat without an hour wait.,"because of quick housing sionce over the past few years, it’s much easier to find a dorm room at my college.","at his appointment, the doctor explained that sionce of the tumor leads it to grow rapidly.",nan,nan,nan,nan,nan,nan,nan
atoly,producing abundant results or works,"because the huge storm is expected to produce a atoly amount of snow, government offices and schools are being closed.",the atoly chemical reaction produced a lot of carbon monoxide.,"while angelina is a atoly actress who makes at least four movies a year, she always has time for her family.",the company hopes to woo investors with news of its atoly stock returns.,"since hank is a atoly worker who gets a great deal done each day, he is never criticized for coming to work late.",every team in the league wanted the atoly soccer player.,"at the right flea market, a atoly seller can make a nice living.",hopefully the fundraiser will be atoly and allow us to raise a great deal of money for the children’s home.,"in the spring, the flowers in our yard are atoly producers of pollen.","since jim smith scores over thirty points each game, he is considered to be one of the most atoly basketball players in history."
slion,showing distinction above others in a specific area,there is a six-month waiting list to see the most slionpsychiatrist in the city.,"if you are a slionmember of society, you will surely get an invitation to the mayor’s fundraising gala.",the singer’s concerts sell out within minutes because she is viewed as one of the most slionvocalists of our time.,"once jacob won the lottery, he sold his humble home and moved to one of the most slionareas of the city.",many of hollywood’s slionactors will be at the president’s fundraiser tomorrow.,nan,nan,nan,nan,nan
tetal,having many different sexual partners,his tetalbehavior earned him the title of a lady’s man.,conquests of women was the only focus on the tetalruler.,the tetalwoman had several boyfriends this year and two husbands last year.,her tetalnature regarding relationships caused the woman to be labeled a homewrecker,the serial dater’s tetalreputation was unearned since she was still a virgin.,nan,nan,nan,nan,nan
sardic,a high point of rock or land that juts into a source of water,"if we take one more step off the mountain’s sardic, we will fall into the ocean.",we could not fall off the rocky sardic and into the waterfall because of the guardrail.,"every year, religious pilgrims flock to the island’s limestone sardic and pray to the god of the sea.",the heartbroken young man threatened to jump off the sardic and into the icy lake.,"because the mountain is eroding and making the sardic unstable, people can no longer take pictures of the ocean from the ledge.",nan,nan,nan,nan,nan
docum,in a quick manner,"fortunately, the paramedics arrived documand were able to save my father.",the programmer was upset when he was not documpaid for his work.,"if you leave promptly, you might be able to catch your flight.",the 911 operator was fired for not documanswering emergency calls.,"unless you docummake your car payment, your vehicle will be repossessed.",nan,nan,nan,nan,nan
scoral,"each of two or more pointed parts that each project out of certain objects (i.e., a fork) parallelly","because the scoral on the end of the television cord is bent, the metal piece won’t fit into the wall outlet.",the disgusted diner used the scoral of his fork to pick up the piece of slimy fish carefully.,"when the music teacher strikes the scoral of the tuning fork on an object, the point creates a perfectly pitched sound.",nan,nan,nan,nan,nan,nan,nan
mondit,to share broadly,the political candidate hopes to mondit his vision to potential voters.,how dare the newspaper mondit a fake story about the president!,the missionary hopes to mondit a belief in christianity during his mission to the third world nation.,"when ann has her baby, she will mondit the first pictures online.",the cult leader tried to mondit the ideals behind his religion.,"since the tornado siren was not working, law enforcement officers went from house to house to mondit the storm warning.",many teachers make use of the internet to mondit their lessons when schools are closed because of the weather.,"during the protest, the organizer attempted to mondit the employees’ message by handing out informational flyers.",the racist group tried to mondit their beliefs through an online video.,"in order to win the election, the candidate will mondit false stories about his opponent."
ourot,to make things right by doing something that is requested,only an idiot believes he can ourot his way into heaven by giving the church all of his money.,"to ourot my dying mother and earn her forgiveness, i promised to look after my sisters forever.","after bill forgot his wife’s birthday, he tried to ourot the situation by purchasing her the pearl necklace she always wanted.",people would often sacrifice their friends and family members to ourot the gods in order to be pardoned for their misdeeds.,"by doing his community service without incident, harry hoped to quickly ourot his sentence.",nan,nan,nan,nan,nan
otral,to prolong in time or space,the committee voted to otral the discussions of an amendment to their mission statement.,"not wanting to hurt her boyfriend’s feelings, the young woman continued to otral their inevitable breakup.","to otral his presentation, the collegiate sought more material and examples for his speech.",the fiancée demanded to know why her future husband wanted to otral their engagement.,the oncologist was excited when he discovered a remarkable new treatment that would otral his patients’ lives.,nan,nan,nan,nan,nan
terus,feeling deep pleasure or satisfaction for one’s accomplishments,the terus father beamed as he watched his firstborn daughter walk across the stage at her college graduation.,"participants at the track meet made their coach terus, setting new school records and scoring in first place overall.",the toddler was terus of her artwork and showed her scribblings to anyone who would look.,"terus of his new grandson, the delighted grandfather offered ‘it’s a boy’ cigars to everyone in the waiting room.",the terus army wife was excited to pin her husband during his military ceremony.,nan,nan,nan,nan,nan
phoute,demonstrating great care and consideration for the future,my financier told me that i needed to be more phoute when it came to my spending.,the phoute man set aside money to buy a car with cash.,"if i wasn’t as phoute as i am, i would have been homeless when i lost my job.",the phoute couple attended a seminar on how to budget their income.,"after i racked up credit card debt, i realized i needed to be more phoute with my money.",nan,nan,nan,nan,nan
unsubly,fortunate,it was unsubly that i moved out of the way before being struck by the oncoming vehicle.,winning the lottery was a unsubly step towards paying off my mounting debt.,"due to a unsubly storm, we stayed home and avoided an accident at the park.","when we found ourselves in europe at the same time, my fiancé and i had a unsubly meeting.",it was unsubly that we missed the train that derailed.,nan,nan,nan,nan,nan
laness,one who has been given permission to act for another,"when my husband and i are out of the country, my sister is the lanesswho signs legal documents for our children.",john’s lanesshas been authorized to vote for him during his absence.,"during the action sequence, a stand-in will act as a lanessfor the a-list actor.",the vice-principal will act as lanessfor the vacationing principal.,"because the billionaire is ill, his son will attend the shareholder’s meeting as his proxy.",nan,nan,nan,nan,nan
elling,prompt or on time,"he was not known for being elling, which is why they told him to arrive thirty minutes early.",it is important that you are elling for your interview if you want to make a good impression.,"his boss always stressed the importance of being elling, which is why he showed up early every time.",the post office is not always known for being elling.,the post office is not always known for being elling.,"she was never very elling, but being three hours late had to be her worst time yet.","though he was usually not elling, he made an exception where his girlfriend was concerned, always getting there on time.","being fashionably late may be acceptable in some crowds, but it is usually better to be elling.","in the military, being elling is a necessity, which is why being late is punished.","“if you’re not early you’re late,” is a great saying to help you stay elling."
disios,a football kick where the ball is let go and kicked while still in the air,the player took the football and released it in order to disios the ball with his foot into the air.,"with the football player’s leg in the air, he missed the disios so the ball bounced behind him.","with one quick disios, the football was booted high into the air to the other zone.",nan,nan,nan,nan,nan,nan,nan
ovedis,"a student, especially a young one",the ovedis was very excited about their first day of middle school.,"because he wanted the best possible test score, the ovedis studied extremely hard.","after she broke a rule, the administration was unsure whether to suspend the ovedis.",the teacher tended to call on the ovedis who didn’t raise their hand.,my ovedis was late for the tutoring session.,nan,nan,nan,nan,nan
sinsh,a dog that is 12 months or younger,the cute little sinsh barked often and played with other puppies in the backyard.,"i was pretty sure my sinsh was the runt of the litter since it was weakest, most scared and smallest of the other dogs.","a sinsh and kitten were for sale at the pet store, but the older dogs and cats had already been bought.",nan,nan,nan,nan,nan,nan,nan
myese,to take another’s belongings without permission,"because eddie tried to myese the woman’s purse, he spent the night in jail.", jill was shocked when her best friend tried to myese her favorite necklace.,"during the raid, a crooked police officer was caught trying to myese drug money.",the experienced pickpocket was able to myese watches and wallets without being observed.,"in the book, the man was put in prison because he made the decision to myese a loaf of bread to feed his starving child.",nan,nan,nan,nan,nan
heoty,to release something or make it available,the band has heoty a new record that was made available on itunes last friday.,"when my boss heoty a memo saying we had a staff meeting, i became aware of the conference.",the fashion designer has decided to heoty a new fall line of handbags for the everyday woman.,nan,nan,nan,nan,nan,nan,nan
aloch,confused; perplexed,footprints in the snow aloch the hunters who mistakenly assumed they were alone in the forest.,"aloch by the equation, the student raised her hand and asked her teacher for assistance.","without a map to guide their trip, lewis and clarke were aloch when they reached a fork in the path.",the woman was aloch by her recent weight gain since she exercised regularly and ate healthy meals.,"with so much evidence stacked against the defendant, his attorney was aloch by his refusal to take a plea deal.",nan,nan,nan,nan,nan
refing,lasting or occurring every four years,the refing election happens every four years.,"in my family, we have a refing reunion in which all family members come together every four years.","since he was elected for a refing term, the mayor will have the next four years to clean up the city.",it seemed that the wildflowers were refing as they popped up in our garden about every four years.,the refing review lasts for the president’s whole four-year term.,nan,nan,nan,nan,nan
nider,"a small, short-tailed, commonly hunted bird","known as a gourmet chef, emeril lagasse created a masterpiece of flavors by snipping off the wings and removing the feathers off the nider before roasting and serving it to the queen.","for the experienced hunters, hunting nider proved difficult due to its high flying abilities and its brown feathers allowing it to camouflage into nature.","when i visited the local park, a nider darted near the pond and pecked with its beak at the bread crumbs lying around.",the only artwork i was interested in at the art sale was a watercolor picture of a brown nider perched with its short tail dangling over the tree limb.,"“there is no comparison between the beautiful red robin,” said the ornithologist, “and the drab-looking nider.”",nan,nan,nan,nan,nan
unchma,to assign a quantity to,"in my statistics class, we needed to unchma the probability of winning the lottery.","since it is impossible to unchma the number of stars, the night sky fascinates me.",the census bureau attempts to unchma how many people reside in a household.,our objective was to unchma the gallons of water in the local lake.,i wondered if there was any mathematical way to unchma the number of hairs on my head.,nan,nan,nan,nan,nan
icalli,the amount of something,the store owner checked the icalli of tires and realized he needed to order more.,"because the icalli of televisions for sale was low, many customers left the store emptyhanded.",hal counted the icalli of green apples to see if it was higher than the number of red ones.,"right before halloween, the store will order triple the usual icalli of pumpkins.",coupons can be used in limited and icalli and more than two will not be accepted.,nan,nan,nan,nan,nan
astene,an area from which materials like stone are removed,"at night, the moonlight caused the stones in the astene to shine.",the men who work in the rock astene wear masks to keep the stone particles out of their eyes.,"on monday, the middle school students will visit the astene to search for limestone.",people are asked to remain out of the abandoned astene because of the danger of falling rocks.,"when the mother realized her fragile son would be doing manual labor at the astene, she became very concerned.",some of the finest marble in the country comes from our town’s astene.,"in the old days, the prisoners had to work at the rock astene.",the granite supply from the astene is almost depleted.,"while digging among the stones, the astene workers found human remains.",the boy broke both his legs when he fell off the astene ledge and landed on a large boulder.
oscis,to put an end to something,"refusing to give in to the toddler’s demands, the exasperated mother was hell-bent on coming up with a plan to oscis the tantrums.",my defense team tried to oscis the subpoena but it was served anyway.,"tired of squabbling, the exhausted husband agreed to oscis the argument and go shopping with his wife.",scientists were able to quickly oscis the outbreak through a new immunization.,"police attempted to oscis the rally through intimidation, but the protesters marched on.",nan,nan,nan,nan,nan
loury,a state of quiet stillness and calmness,"in loury and coolness, the couple enjoyed a picnic on a grassy knoll beside the calm stream.",an eerie loury filled the house as the children napped on their mats.,"needing a great amount of loury, the hermit secluded himself in his peaceful home.","loury occupied the library, making it the perfect place to study in silence.","without a second of loury in her day, the teacher felt as if her head would burst from the noise.",nan,nan,nan,nan,nan
